DATE, OPEN, HIGH, LOW, CLOSE, VOL, p
20030114,73.87,75.60,73.52,74.70,2791600,0
20030115,74.33,74.55,73.14,73.51,3358600,0
20030116,73.45,74.21,73.17,73.62,3487700,0
20030117,73.63,73.63,71.96,72.58,4269300,0
20030120,72.58,72.58,72.58,72.58,0,0
20030121,73.00,73.35,71.00,71.00,3080300,0
20030122,71.01,71.56,70.01,70.25,3125800,0
20030123,71.08,72.20,70.31,71.92,3439400,0
20030124,71.40,71.92,68.59,69.15,4118300,0
20030127,68.73,69.60,67.69,68.40,3929900,0
20030128,68.41,69.54,67.78,69.05,3271200,0
20030129,68.80,70.01,67.60,69.51,3763300,0
20030130,69.52,69.70,67.26,67.40,3146400,0
20030131,67.14,68.70,66.95,68.10,4547300,0
20030203,68.10,69.75,68.10,69.25,3137800,0
20030204,69.26,69.26,67.04,67.52,3655500,0
20030205,67.53,68.98,67.41,67.41,3547700,0
20030206,67.42,67.90,66.52,66.65,3604900,0
20030207,66.66,67.75,65.50,65.70,3408900,0
20030210,65.70,66.25,64.68,65.74,3759700,0
20030211,66.30,66.93,64.83,65.05,3817900,0
20030212,65.06,66.01,64.04,64.30,3368300,0
20030213,64.45,65.30,63.75,64.92,3698400,0
20030214,65.00,66.70,64.33,66.70,4529900,0
20030217,66.70,66.70,66.70,66.70,0,0
20030218,67.20,68.89,67.20,68.00,3077700,0
20030219,68.01,68.40,67.38,68.23,3180900,0
20030220,68.39,68.69,67.61,67.74,2620900,0
20030221,67.74,68.80,66.92,68.50,3923100,0
20030224,68.51,68.51,66.00,66.20,3660800,0
20030225,66.20,66.83,64.86,66.59,4190200,0
20030226,66.59,66.92,65.79,66.48,3716700,0
20030227,66.70,68.00,66.33,67.69,3781700,0
20030228,67.90,69.45,67.82,69.45,4321100,0
20030303,70.17,70.55,67.74,68.02,4222300,0
20030304,68.02,68.02,65.69,65.69,5542200,0
20030305,65.80,67.10,65.60,66.30,5735000,0
20030306,65.78,66.01,65.08,65.60,3958100,0
20030307,64.16,66.98,64.16,66.68,4742300,0
20030310,66.69,66.69,63.92,64.34,4301000,0
20030311,64.34,65.15,62.92,62.95,4135000,0
20030312,62.95,62.95,61.02,62.85,8520100,0
20030313,63.30,66.89,63.30,66.78,6988500,0
20030314,66.78,67.57,66.06,66.62,4653400,0
20030317,66.44,69.34,65.92,68.90,6094000,0
20030318,68.90,69.70,68.21,69.58,5029000,0
20030319,69.80,70.95,68.79,70.27,6319800,0
20030320,69.98,70.47,68.25,70.08,6482800,0
20030321,70.36,72.10,69.85,72.10,6842100,0
20030324,72.10,72.10,69.61,69.92,5180500,0
20030325,70.10,71.27,69.80,70.69,4279700,0
20030326,70.69,71.44,70.53,71.05,3640600,0
20030327,70.75,71.03,69.87,70.58,4023900,0
20030328,70.58,70.94,69.87,70.11,2550900,0
20030331,68.01,69.45,68.01,68.08,4576700,0
20030401,68.48,70.02,68.06,69.62,4201100,0
20030402,71.50,72.79,71.07,72.40,6963900,0
20030403,71.92,73.30,71.70,72.35,4743500,0
20030404,72.67,72.93,71.85,72.06,3695700,0
20030407,73.57,74.15,72.12,72.31,4618800,0
20030408,71.39,73.00,71.39,72.70,3343200,0
20030409,72.70,73.75,71.03,71.91,4159400,0
20030410,71.91,72.56,71.00,72.35,3442700,0
20030411,72.61,73.44,71.81,72.42,2780900,0
20030414,72.42,74.50,72.36,74.49,3655900,0
20030415,74.49,76.60,73.71,76.54,6640200,0
20030416,76.55,77.19,74.86,75.20,6032100,0
20030417,75.20,76.49,74.84,76.10,4457200,0
20030421,76.10,76.82,75.11,76.35,3144900,0
20030422,76.35,78.37,74.92,78.33,5439100,0
20030423,78.30,78.82,77.50,78.43,3933100,0
20030424,77.55,78.20,76.60,77.35,3299100,0
20030425,77.23,77.34,75.50,75.87,2794400,0
20030428,76.36,77.19,75.81,76.51,3552300,0
20030429,76.52,77.95,75.26,76.45,5312300,0
20030430,76.10,76.85,75.64,75.90,3949000,0
20030501,75.90,75.90,74.50,75.33,4093100,0
20030502,74.02,76.98,74.02,76.60,4100800,0
20030505,75.95,77.18,75.95,76.49,3537600,0
20030506,76.49,77.92,76.01,77.20,3803900,0
20030507,76.42,77.85,76.26,77.20,3669300,0
20030508,77.21,77.21,74.00,74.06,7060100,0
20030509,74.70,75.03,74.06,75.00,3816400,0
20030512,75.00,76.00,74.30,75.49,3893800,0
20030513,74.55,75.91,74.55,74.95,4027500,0
20030514,75.00,75.35,74.36,74.95,3401800,0
20030515,74.65,76.20,74.65,76.10,4313700,0
20030516,75.20,76.90,75.20,76.70,4405000,0
20030519,76.70,76.70,74.35,74.35,3981600,0
20030520,74.40,74.81,73.22,74.45,4447500,0
20030521,74.40,75.24,73.70,75.10,3244200,0
20030522,75.35,76.37,75.28,76.03,3193800,0
20030523,76.03,76.52,75.85,76.15,2052500,0
20030527,76.15,78.74,75.22,78.48,4096000,0
20030528,78.48,79.90,78.45,79.90,4746800,0
20030529,79.91,81.08,79.32,79.59,5041500,0
20030530,80.38,81.67,79.83,81.50,3850100,0
20030602,81.50,84.48,81.50,83.54,7151600,0
20030603,83.50,83.91,82.71,83.00,4247400,0
20030604,82.56,85.59,82.55,85.25,4663300,0
20030605,85.00,87.49,84.55,87.30,5971400,0
20030606,88.25,89.50,87.50,88.70,9050400,0
20030609,88.30,88.70,87.10,87.54,4957500,0
20030610,87.90,88.90,87.24,88.70,4663800,0
20030611,88.70,89.89,88.27,89.74,5230300,0
20030612,89.74,90.49,89.17,90.35,4612900,0
20030613,90.70,90.70,88.81,89.17,4594100,0
20030616,90.00,91.50,89.56,91.50,4889300,0
20030617,91.50,91.98,90.70,91.50,3907600,0
20030618,90.10,90.41,88.40,88.90,5603300,0
20030619,88.90,89.25,85.45,85.92,5506700,0
20030620,86.75,87.40,86.01,86.25,3792600,0
20030623,86.25,86.25,84.60,85.35,3432600,0
20030624,85.80,87.06,85.66,86.60,3866900,0
20030625,85.87,86.40,84.62,84.78,7199400,0
20030626,85.00,85.60,83.31,84.15,6431300,0
20030627,84.16,84.60,82.05,82.30,5158200,0
20030630,83.10,83.75,82.20,83.75,6541400,0
20030701,83.75,85.85,82.36,85.85,6163300,0
20030702,85.31,86.20,84.59,85.40,5484800,0
20030703,83.27,85.22,83.27,84.70,2838600,0
20030707,85.70,88.21,85.60,87.74,4357800,0
20030708,87.75,88.40,87.10,88.06,3994900,0
20030709,88.07,88.65,87.57,88.23,4381900,0
20030710,88.23,88.23,86.00,86.55,3643900,0
20030711,86.99,87.95,86.61,87.32,3028300,0
20030714,87.33,90.35,87.33,89.44,5521000,0
20030715,90.25,90.26,87.85,88.02,5177400,0
20030716,88.75,88.75,86.77,87.26,3545000,0
20030717,86.95,87.00,85.86,86.44,3134800,0
20030718,86.44,87.70,85.77,87.69,2949400,0
20030721,87.59,87.69,85.20,85.70,2980000,0
20030722,85.95,86.81,85.21,86.16,3244700,0
20030723,86.30,86.42,85.28,86.10,2417900,0
20030724,86.87,87.10,85.40,85.40,2893800,0
20030725,85.37,86.78,84.75,86.42,3025400,0
20030728,86.47,87.30,86.28,86.50,2211400,0
20030729,86.50,87.84,85.98,86.83,3993200,0
20030730,87.05,87.35,86.11,86.95,3306300,0
20030731,87.95,89.10,87.04,87.14,4139500,0
20030801,86.95,87.05,84.94,85.10,3897500,0
20030804,85.10,85.55,83.43,84.65,4026000,0
20030805,84.85,85.48,82.90,82.90,3491400,0
20030806,83.00,85.13,82.96,84.05,4479100,0
20030807,84.06,84.78,83.55,84.75,2808800,0
20030808,85.21,86.10,85.20,85.82,2860900,0
20030811,85.81,85.99,84.68,85.76,2574600,0
20030812,85.77,87.68,85.77,87.68,3216100,0
20030813,87.90,88.00,86.88,87.40,3118200,0
20030814,87.16,88.05,86.45,87.95,2886000,0
20030815,87.96,88.24,87.07,87.76,991200,0
20030818,87.76,88.73,86.87,88.27,2899000,0
20030819,88.32,89.10,87.90,89.03,2418000,0
20030820,88.40,88.68,87.60,87.70,2535400,0
20030821,88.25,88.58,87.39,88.10,2170400,0
20030822,89.10,89.10,86.89,86.99,2836200,0
20030825,87.00,87.00,86.02,86.73,2005800,0
20030826,86.73,86.89,85.50,86.51,2586700,0
20030827,86.51,86.51,85.75,85.97,1449700,0
20030828,86.45,86.96,85.24,86.86,1741700,0
20030829,86.90,88.60,86.75,88.49,2374700,0
20030902,88.54,90.63,88.54,90.45,3802000,0
20030903,90.70,91.49,90.04,90.82,3810600,0
20030904,90.90,91.49,90.60,91.26,3691500,0
20030905,91.26,92.22,90.34,90.96,2693200,0
20030908,91.48,91.98,90.07,91.35,4192000,0
20030909,91.20,92.11,90.85,91.79,3078700,0
20030910,91.16,91.21,89.32,89.44,3940900,0
20030911,89.44,90.46,88.81,89.84,3228400,0
20030912,89.64,90.92,89.20,90.73,2838900,0
20030915,89.93,90.74,89.20,89.20,2756500,0
20030916,89.48,91.10,89.45,90.93,3992000,0
20030917,90.70,91.99,90.40,91.00,3188300,0
20030918,91.70,93.49,91.06,93.25,5804300,0
20030919,93.25,93.74,92.80,93.73,3771500,0
20030922,92.90,93.10,92.06,92.62,3700200,0
20030923,90.80,91.35,88.99,89.06,10655800,0
20030924,89.07,89.07,85.71,85.82,9449900,0
20030925,86.31,86.46,85.23,85.52,5768300,0
20030926,86.02,86.21,84.20,84.70,4020600,0
20030929,85.15,85.99,84.57,85.00,4695900,0
20030930,84.75,84.86,83.64,83.90,5258400,0
20031001,83.90,86.13,83.90,86.00,4332700,0
20031002,86.00,86.41,85.40,85.96,2967600,0
20031003,86.24,88.11,86.24,86.66,4120100,0
20031006,86.66,88.00,86.45,86.72,3117500,0
20031007,86.72,87.32,85.84,86.84,3785600,0
20031008,86.85,87.12,85.55,86.26,2808000,0
20031009,87.68,88.45,86.81,87.00,4164200,0
20031010,87.01,87.33,86.43,86.94,2729900,0
20031013,87.70,88.68,87.62,88.17,1987200,0
20031014,88.17,88.77,87.08,88.64,3298700,0
20031015,89.45,89.63,88.55,88.75,4037000,0
20031016,88.25,88.61,87.65,87.99,4123100,0
20031017,88.03,88.55,86.73,87.17,3340700,0
20031020,87.00,87.23,85.94,87.01,3232600,0
20031021,87.02,88.91,87.02,87.62,3029500,0
20031022,86.50,86.85,86.04,86.47,3431700,0
20031023,86.22,87.92,86.02,87.00,3889600,0
20031024,87.00,87.00,85.01,85.82,3397100,0
20031027,87.50,88.52,86.80,88.19,4347800,0
20031028,88.95,92.25,88.69,92.25,7023300,0
20031029,92.65,93.16,92.00,92.65,5216600,0
20031030,93.45,94.00,93.17,93.43,4371800,0
20031031,93.43,94.89,93.43,93.90,3561200,0
20031103,94.65,96.80,94.55,96.19,5132927,0
20031104,96.20,96.20,94.71,95.95,3024120,0
20031105,95.95,96.25,94.26,95.47,4089800,0
20031106,95.47,96.69,94.65,96.53,3294500,0
20031107,96.53,97.39,96.20,96.98,3537800,0
20031110,96.98,96.98,95.58,96.08,3144100,0
20031111,96.09,96.35,95.45,96.10,1801200,0
20031112,95.95,96.85,95.68,96.70,2246100,0
20031113,96.71,96.71,94.52,96.02,2000200,0
20031114,96.09,96.69,93.45,93.80,3643300,0
20031117,93.81,94.70,93.14,94.25,3131600,0
20031118,95.00,95.05,93.35,93.73,2454400,0
20031119,93.30,94.02,93.20,93.93,2768900,0
20031120,93.75,93.93,91.70,91.76,3723700,0
20031121,92.35,93.30,92.09,92.97,3075500,0
20031124,93.95,95.09,93.50,94.92,2544700,0
20031125,95.95,96.64,95.59,96.25,3013900,0
20031126,96.49,96.70,95.37,96.67,2038900,0
20031128,96.67,97.10,95.76,96.08,1040000,0
20031201,96.23,97.77,96.23,97.48,3381800,0
20031202,97.80,98.75,97.26,97.40,3102500,0
20031203,98.25,100.00,97.90,99.29,4480900,0
20031204,99.38,99.50,98.32,98.73,2085800,0
20031205,98.73,99.31,97.60,98.03,2558100,0
20031208,97.80,98.80,97.45,98.80,1822500,0
20031209,98.80,98.90,97.60,98.20,2408100,0
20031210,98.20,99.50,97.24,97.60,2995400,0
20031211,97.97,99.11,97.45,98.34,2323600,0
20031212,98.50,99.36,97.97,99.15,1720300,0
20031215,99.93,100.78,97.75,97.75,3181600,0
20031216,97.76,98.40,96.91,97.52,3622500,0
20031217,97.03,98.50,96.77,98.35,4087700,0
20031218,97.00,97.73,95.73,97.35,5603100,0
20031219,97.10,97.39,95.84,96.38,5135600,0
20031222,96.38,98.43,96.35,98.15,3618100,0
20031223,98.34,98.80,98.15,98.22,2257800,0
20031224,97.82,97.95,97.45,97.55,985900,0
20031226,97.55,98.43,97.55,97.85,799900,0
20031229,98.48,99.75,98.20,99.58,2480400,0
20031230,99.90,99.90,98.77,99.16,1768300,0
20031231,99.57,99.58,98.00,98.73,2877800,0
20040102,98.80,99.09,96.58,97.13,3042300,0
20040105,97.30,97.94,96.15,97.18,4817700,0
20040106,97.36,97.67,96.38,96.60,4078300,0
20040107,96.76,98.86,96.45,98.63,4457800,0
20040108,98.73,98.98,97.70,98.75,3769100,0
20040109,98.74,98.75,97.29,97.50,3298900,0
20040112,97.60,97.85,96.45,97.78,2844700,0
20040113,97.85,97.95,97.04,97.67,3257500,0
20040114,97.50,99.50,97.46,99.38,4244200,0
20040115,100.40,102.00,99.95,101.14,8306000,0
20040116,101.15,101.59,100.03,100.48,6035000,0
20040120,101.17,101.55,99.60,100.40,3096000,0
20040121,100.30,101.50,99.37,101.49,3267100,0
20040122,101.07,101.87,100.40,100.68,3893900,0
20040123,101.08,101.08,98.79,99.50,3742700,0
20040126,99.42,102.49,99.35,102.28,4096300,0
20040127,102.19,102.75,100.80,101.05,3231600,0
20040128,101.30,101.50,97.70,98.30,4071000,0
20040129,99.25,99.69,97.81,99.40,3269700,0
20040130,99.41,100.39,98.82,99.55,2523900,0
20040202,99.23,100.46,98.47,99.81,3433900,0
20040203,99.77,101.36,99.20,101.15,3663400,0
20040204,101.15,101.20,99.70,99.75,3229500,0
20040205,99.77,100.17,98.43,98.84,2803100,0
20040206,99.29,101.56,99.14,101.34,3196000,0
20040209,101.34,102.47,100.87,101.87,2518600,0
20040210,101.65,102.44,101.43,102.18,2558800,0
20040211,103.60,107.26,103.48,107.09,7277700,0
20040212,107.33,107.80,106.50,107.40,4059000,0
20040213,107.35,107.90,105.03,105.85,4110200,0
20040217,106.65,107.82,106.57,106.92,2640500,0
20040218,107.16,108.00,106.28,106.90,2413600,0
20040219,107.10,107.48,105.56,105.77,2114600,0
20040220,106.35,107.00,105.40,106.52,2801000,0
20040223,106.57,107.44,105.92,106.67,2724600,0
20040224,105.65,106.20,104.00,104.32,3548000,0
20040225,104.57,106.00,104.44,105.82,2810500,0
20040226,105.83,106.49,104.49,106.29,2160000,0
20040227,106.79,107.80,105.61,105.87,3598000,0
20040301,107.30,108.00,106.71,107.35,2849600,0
20040302,106.90,107.88,106.40,106.40,2993300,0
20040303,106.40,106.76,105.54,106.51,3033000,0
20040304,107.03,108.85,106.83,108.52,3425800,0
20040305,107.32,109.28,107.08,109.05,3884400,0
20040308,109.06,109.29,107.17,107.35,2860500,0
20040309,107.35,107.35,105.05,105.76,3070800,0
20040310,105.76,105.90,103.30,103.55,3450200,0
20040311,103.56,105.19,102.87,102.99,3427800,0
20040312,104.15,105.12,103.42,104.93,3167300,0
20040315,104.80,104.81,102.35,102.82,3344000,0
20040316,103.50,104.74,102.26,103.06,4368900,0
20040317,103.57,104.54,102.44,104.01,3272900,0
20040318,103.85,104.08,102.40,103.70,3203800,0
20040319,103.11,104.32,102.66,102.66,2797300,0
20040322,102.16,102.16,99.84,101.30,4648000,0
20040323,103.25,103.27,101.39,101.39,6971600,0
20040324,101.50,101.60,98.38,99.24,6797500,0
20040325,100.00,101.98,99.60,101.85,4840900,0
20040326,101.85,104.22,101.51,103.75,4545500,0
20040329,104.19,105.10,103.50,104.22,3612300,0
20040330,103.70,104.65,103.32,104.26,3067700,0
20040331,104.27,104.66,103.69,104.35,2480200,0
20040401,104.24,106.04,104.24,106.00,3358900,0
20040402,107.00,107.50,104.84,105.95,3951700,0
20040405,105.95,106.30,105.14,105.70,2880900,0
20040406,105.70,105.99,104.67,105.58,2920000,0
20040407,105.37,105.77,104.78,105.25,2307100,0
20040408,106.40,106.48,105.25,105.70,3014400,0
20040412,105.80,106.14,105.70,105.82,1772200,0
20040413,105.82,106.19,102.75,103.12,3977600,0
20040414,102.00,102.55,100.49,101.41,5584300,0
20040415,101.65,102.73,100.23,101.73,3780700,0
20040416,102.25,103.70,101.82,103.36,3314300,0
20040419,103.25,103.30,101.75,102.48,2497200,0
20040420,102.65,103.07,99.91,99.91,2761100,0
20040421,100.25,100.65,99.15,100.00,4035800,0
20040422,100.01,102.35,100.00,101.80,3700200,0
20040423,101.05,101.07,99.81,100.41,3034500,0
20040426,101.00,102.27,100.96,101.15,2243900,0
20040427,100.55,102.07,100.55,100.91,1888400,0
20040428,100.25,100.25,98.40,98.40,3360700,0
20040429,98.92,99.84,97.60,98.26,3899400,0
20040430,98.51,99.00,96.31,96.75,3462600,0
20040503,96.95,97.56,96.21,96.92,3267000,0
20040504,97.75,98.50,96.78,97.37,3875200,0
20040505,97.50,98.25,95.74,96.15,4823200,0
20040506,95.15,95.54,93.83,95.15,5483000,0
20040507,94.50,95.50,92.88,93.04,5481400,0
20040510,90.75,92.13,90.08,92.10,6861900,0
20040511,92.25,93.11,91.63,93.11,5288300,0
20040512,91.85,93.07,90.23,92.92,6640100,0
20040513,93.12,94.69,92.65,93.45,4692400,0
20040514,94.12,94.62,92.60,94.01,4569700,0
20040517,92.80,93.19,91.45,92.68,4520600,0
20040518,93.10,94.01,92.52,93.31,3325600,0
20040519,94.75,94.82,92.60,92.68,4751400,0
20040520,93.05,93.74,92.12,92.40,3904600,0
20040521,92.62,93.25,91.45,91.74,4066600,0
20040524,92.45,93.12,91.35,91.73,3687700,0
20040525,91.73,93.26,90.80,93.11,3927500,0
20040526,93.03,93.75,92.50,93.39,2978600,0
20040527,94.20,94.30,92.16,93.29,4652400,0
20040528,93.29,93.95,92.99,93.91,2425800,0
20040601,93.80,93.90,91.75,93.00,4143600,0
20040602,93.00,93.01,91.65,91.77,4320400,0
20040603,91.78,91.80,90.27,90.55,4224700,0
20040604,91.50,91.99,91.23,91.52,3165000,0
20040607,92.35,93.70,92.06,93.58,3493300,0
20040608,93.58,94.10,92.64,94.00,2949300,0
20040609,94.01,94.07,92.37,93.00,1996500,0
20040610,93.01,93.01,92.14,93.01,1702500,0
20040614,92.15,92.15,90.64,91.53,3043400,0
20040615,92.18,92.41,89.98,90.21,5510800,0
20040616,90.49,90.98,89.39,89.98,4149900,0
20040617,89.25,89.65,88.53,89.34,3500700,0
20040618,89.00,90.25,88.70,89.18,3823000,0
20040621,89.89,90.00,88.60,88.79,3218600,0
20040622,88.35,91.16,87.68,90.60,8249700,0
20040623,91.00,91.99,90.53,91.72,6149000,0
20040624,92.25,94.17,91.75,93.19,5519100,0
20040625,93.20,94.85,92.94,94.55,8256600,0
20040628,95.15,95.15,92.81,93.26,4380500,0
20040629,93.00,94.20,92.78,94.00,3359300,0
20040630,94.00,94.85,93.56,94.16,4135600,0
20040701,94.17,94.35,92.68,93.65,4592400,0
20040702,93.85,93.97,92.50,93.61,3330600,0
20040706,92.61,92.96,91.89,92.20,2603700,0
20040707,91.60,91.80,90.42,90.57,4501900,0
20040708,89.90,91.23,89.83,90.00,3493200,0
20040709,90.70,90.98,90.01,90.05,2519200,0
20040712,90.05,90.80,88.80,90.66,3510200,0
20040713,90.00,90.85,89.19,90.36,3744000,0
20040714,89.56,91.48,89.54,89.89,3448600,0
20040715,90.20,90.21,88.11,88.33,3899700,0
20040716,89.53,89.58,87.15,87.25,3562400,0
20040719,87.50,88.13,86.67,87.50,3308600,0
20040720,87.25,89.85,87.21,89.70,4141800,0
20040721,89.70,90.70,87.40,87.42,4535400,0
20040722,87.02,88.50,85.72,87.76,4883400,0
20040723,86.81,88.20,86.81,87.55,3096600,0
20040726,87.72,88.19,86.63,87.03,3805400,0
20040727,87.03,88.98,87.02,88.79,4131900,0
20040728,88.27,89.30,87.33,88.71,4273500,0
20040729,89.65,90.05,89.08,89.69,3588700,0
20040730,89.05,89.36,87.71,88.19,3727700,0
20040802,87.78,88.64,87.33,88.44,3020400,0
20040803,88.40,89.06,87.48,87.68,2726800,0
20040804,87.35,88.45,86.75,87.65,3460000,0
20040805,88.10,88.10,85.69,85.80,3203100,0
20040806,85.00,86.15,84.20,84.55,5065600,0
20040809,84.55,85.20,84.03,84.55,2918000,0
20040810,84.70,85.53,84.27,85.31,5453300,0
20040811,84.80,85.60,84.18,84.65,3989700,0
20040812,84.65,85.20,83.40,83.86,4842200,0
20040813,83.86,84.25,83.29,84.25,2536400,0
20040816,84.25,86.29,84.25,85.82,2990100,0
20040817,86.59,87.25,86.24,86.39,3122600,0
20040818,86.30,87.50,86.06,87.44,2980500,0
20040819,87.31,87.69,85.95,86.60,2685400,0
20040820,86.60,88.07,86.38,87.81,2651200,0
20040823,87.81,88.34,87.28,87.50,4180200,0
20040824,88.15,88.37,87.46,87.53,2371300,0
20040825,87.78,90.25,87.56,90.03,4104400,0
20040826,89.93,91.57,89.76,91.12,3366000,0
20040827,91.12,91.20,90.17,90.48,1642400,0
20040830,90.23,90.35,89.01,89.15,1827100,0
20040831,89.56,89.81,88.46,89.65,2403900,0
20040901,89.85,90.50,88.95,89.19,1913900,0
20040902,89.20,91.30,88.89,91.06,2361500,0
20040903,91.06,91.72,90.00,90.20,1817700,0
20040907,91.20,92.78,91.06,92.23,3903300,0
20040908,92.29,92.55,91.36,91.44,2921400,0
20040909,92.10,92.16,90.61,91.87,3081200,0
20040910,91.87,93.23,91.70,93.13,2846100,0
20040913,93.40,93.60,92.77,93.60,2958100,0
20040914,93.28,94.25,92.90,94.10,2900100,0
20040915,94.00,94.01,92.41,92.41,2768000,0
20040916,92.65,93.62,92.40,93.16,2530000,0
20040917,93.29,93.46,91.81,92.05,2890900,0
20040920,91.00,92.12,90.97,91.68,3017800,0
20040921,93.00,94.96,92.75,94.90,6125600,0
20040922,93.08,94.18,92.50,93.39,6459600,0
20040923,92.50,93.64,92.50,93.07,4314100,0
20040924,93.67,93.77,92.84,93.48,2614100,0
20040927,93.48,93.49,92.12,92.75,3414700,0
20040928,92.75,93.24,91.77,93.06,2806600,0
20040929,93.06,93.47,92.40,93.28,3005900,0
20040930,93.35,93.57,92.45,93.24,2721700,0
20041001,93.46,94.69,93.34,93.92,3184800,0
20041004,94.80,95.45,94.44,94.87,3640600,0
20041005,94.95,95.10,93.79,94.07,3969800,0
20041006,94.07,95.66,93.75,95.53,3445200,0
20041007,95.00,95.42,94.36,94.85,2754700,0
20041008,94.85,95.50,93.91,94.24,3029400,0
20041011,94.80,94.91,94.04,94.14,1624700,0
20041012,93.25,94.80,93.24,94.59,2613100,0
20041013,95.00,95.25,94.19,94.72,2924900,0
20041014,94.00,94.16,92.40,92.93,3915000,0
20041015,93.70,94.32,93.09,94.16,3188300,0
20041018,94.16,94.45,93.09,94.25,2572200,0
20041019,94.25,95.00,92.60,93.06,4144600,0
20041020,92.11,92.69,90.74,92.34,3934700,0
20041021,92.00,93.85,91.98,93.47,4023600,0
20041022,93.02,93.74,92.01,92.70,3516100,0
20041025,91.75,92.71,91.11,92.42,3019600,0
20041026,92.80,94.78,92.80,93.76,3445400,0
20041027,93.28,96.30,93.00,96.10,4621000,0
20041028,96.10,98.14,95.80,97.43,5321900,0
20041029,97.43,98.45,97.43,98.38,3862700,0
20041101,98.20,98.91,97.98,98.32,2529900,0
20041102,98.85,99.73,98.50,98.55,4270100,0
20041103,100.01,100.50,98.68,99.37,4333900,0
20041104,99.37,100.55,98.45,100.00,4387500,0
20041105,100.50,101.74,99.35,100.85,5102900,0
20041108,100.40,100.80,99.78,100.21,2829200,0
20041109,100.22,101.28,99.89,100.87,2826500,0
20041110,100.91,101.33,100.38,100.75,2612000,0
20041111,101.25,103.30,101.21,103.00,3966100,0
20041112,103.45,104.90,103.27,104.66,4435100,0
20041115,104.85,105.10,103.65,104.62,3274200,0
20041116,104.63,104.63,103.42,103.72,3694500,0
20041117,104.05,105.40,103.94,104.71,3666100,0
20041118,104.90,104.98,104.12,104.83,2086800,0
20041119,104.77,104.77,101.91,103.04,3579400,0
20041122,102.75,103.90,102.14,103.42,2344400,0
20041123,103.75,104.07,103.08,103.81,2628300,0
20041124,104.10,105.22,104.10,105.00,2427600,0
20041126,104.95,105.40,104.83,104.84,796200,0
20041129,105.43,105.59,104.51,105.08,2881900,0
20041130,104.55,105.31,104.54,104.76,2966500,0
20041201,105.25,106.15,104.96,106.00,3164200,0
20041202,106.02,107.46,105.87,106.60,3514800,0
20041203,106.60,107.08,105.51,106.47,2728800,0
20041206,107.05,107.73,106.35,107.17,2340200,0
20041207,107.72,107.79,106.09,106.09,2280400,0
20041208,106.53,107.68,105.99,106.68,3038900,0
20041209,106.69,107.82,106.19,107.49,2581600,0
20041210,108.50,109.93,107.24,109.40,3898700,0
20041213,109.95,110.88,109.44,110.45,4203100,0
20041214,110.45,110.45,109.65,109.88,4179200,0
20041215,109.65,110.41,108.66,109.25,4830600,0
20041216,106.20,107.00,104.70,105.40,8204500,0
20041217,104.00,105.59,103.00,103.75,7886500,0
20041220,103.76,105.03,103.07,103.79,4837600,0
